code,icao,ident,name,city,state,lat,lon,type,runways
WSF,PACS,PACS,Cape Sarichef Airport,Cape Sarichef,AK,54.583934,-164.905727,small_airport,1.0
RTN,KRTN,KRTN,Raton Municipal Airport / Crews Field,Raton,NM,36.741501,-104.501999,small_airport,2.0
IRC,PACR,PACR,Circle City (New) Airport,Circle,AK,65.827673,-144.076195,small_airport,
SCM,PACM,PACM,Scammon Bay Airport,Scammon Bay,AK,61.84471,-165.575209,small_airport,1.0
SRW,KRUQ,KRUQ,Mid-Carolina Regional Airport,Salisbury,NC,35.645901,-80.520302,small_airport,1.0
CYF,PACK,PACK,Chefornak Airport,Chefornak,AK,60.136667,-164.279167,small_airport,1.0
CIK,PACI,PACI,Chalkyitsik Airport,Chalkyitsik,AK,66.644997,-143.740005,small_airport,1.0
CEM,PACE,PACE,Central Airport,Central,AK,65.573815,-144.780707,small_airport,
RED,KRVL,KRVL,Mifflin County Airport,Reedsville,PA,40.6773986816,-77.6268005371,small_airport,1.0
BTT,PABT,PABT,Bettles Airport,Bettles,AK,66.913902,-151.529007,small_airport,1.0
BMX,PABM,PABM,Big Mountain Airport,Big Mountain,AK,59.362274,-155.260148,small_airport,1.0
RXE,KRXE,KRXE,Rexburg Madison County Airport,Rexburg,ID,43.8339,-111.805002,small_airport,1.0
RNZ,KRZL,KRZL,Jasper County Airport,Rensselaer,IN,40.9478988647,-87.1826019287,small_airport,1.0
AHM,KS03,KS03,Ashland Municipal Airport Sumner Parker Field,Ashland,OR,42.190265,-122.660648,small_airport,1.0
BDY,S05,KS05,Bandon State Airport,Bandon,OR,43.08649826,-124.4079971,small_airport,1.0
SUO,KS21,KS21,Sunriver Airport,Sunriver,OR,43.876301,-121.453003,small_airport,1.0
BKC,PABL,PABL,Buckland Airport,Buckland,AK,65.981598,-161.149002,small_airport,1.0
MDJ,KS33,KS33,Madras Municipal Airport,Madras,OR,44.67020035,-121.1549988,small_airport,1.0
PRZ,S39,KS39,Prineville Airport,Prineville,OR,44.286998748779,-120.90399932861,small_airport,2.0
BVU,PABG,PABG,Beluga Airport,Beluga,AK,61.1721992493,-151.044006348,small_airport,1.0
SAA,KSAA,KSAA,Shively Field,Saratoga,WY,41.444901,-106.823997,small_airport,1.0
SAD,KSAD,KSAD,Safford Regional Airport,Safford,AZ,32.85480118,-109.6350021,small_airport,2.0
ATU,PAAT,PAAT,Casco Cove Coast Guard Station,Attu,AK,52.829797,173.173796,small_airport,1.0
PML,PAAL,PAAL,Port Moller Airport,Cold Bay,AK,56.006001,-160.561005,small_airport,1.0
SZN,KSZN,KSZN,Santa Cruz Island Airport,Santa Cruz Island,CA,34.06007,-119.915229,small_airport,
LSB,KLSB,KLSB,Lordsburg Municipal Airport,Lordsburg,NM,32.3334999084,-108.692001343,small_airport,2.0
OOA,KOOA,KOOA,Oskaloosa Municipal Airport,Cedar,IA,41.2262,-92.493896,small_airport,1.0
CAO,KCAO,KCAO,Clayton Municipal Airpark,Clayton,NM,36.4462013245,-103.166999817,small_airport,2.0
CIG,KCAG,KCAG,Craig Moffat Airport,Craig,CO,40.4952011108,-107.522003174,small_airport,1.0
CAD,KCAD,KCAD,Wexford County Airport,Cadillac,MI,44.275749,-85.421534,small_airport,1.0
CLG,KC80,KC80,New Coalinga Municipal Airport,Coalinga,CA,36.163101,-120.293999,small_airport,1.0
PLY,KC65,KC65,Plymouth Municipal Airport,Plymouth,IN,41.365101,-86.300499,small_airport,1.0
XES,KC02,KC02,Grand Geneva Resort Airport,Lake Geneva,WI,42.614899,-88.389603,small_airport,1.0
BBC,KBYY,KBYY,Bay City Regional Airport,Bay City,TX,28.973301,-95.863503,small_airport,1.0
BYG,KBYG,KBYG,Johnson County Airport,Buffalo,WY,44.3811,-106.722,small_airport,1.0
BXK,KBXK,KBXK,Buckeye Municipal Airport,Buckeye,AZ,33.422397,-112.686317,small_airport,1.0
BXA,KBXA,KBXA,George R Carr Memorial Air Field,Bogalusa,LA,30.813699722299997,-89.8649978638,small_airport,1.0
BWM,KBWW,KBWW,Bowman Regional Airport,Bowman,ND,46.165519,-103.30075,small_airport,
WAH,KBWP,KBWP,Harry Stern Airport,Wahpeton,ND,46.2440986633,-96.6073989868,small_airport,2.0
BWD,KBWD,KBWD,Brownwood Regional Airport,Brownwood,TX,31.7936000824,-98.9564971924,small_airport,2.0
BWC,KBWC,KBWC,Brawley Municipal Airport,Brawley,CA,32.99290085,-115.5169983,small_airport,1.0
BVX,KBVX,KBVX,Batesville Regional Airport,Batesville,AR,35.7262,-91.647301,small_airport,1.0
MVW,KBVS,KBVS,Skagit Regional Airport,Burlington,WA,48.470901,-122.420998,small_airport,2.0
BVO,KBVO,KBVO,Bartlesville Municipal Airport,Bartlesville,OK,36.762501,-96.0112,small_airport,1.0
CBE,KCBE,KCBE,Greater Cumberland Regional Airport,Wiley Ford,WV,39.615398,-78.760902,small_airport,2.0
BUM,KBUM,KBUM,Butler Memorial Airport,Butler,MO,38.2897987366,-94.3401031494,small_airport,1.0
CBF,KCBF,KCBF,Council Bluffs Municipal Airport,Council Bluffs,IA,41.2592010498,-95.760597229,small_airport,2.0
CCB,KCCB,KCCB,Upland-Cable Airport,Upland,CA,34.111599,-117.688004,small_airport,1.0
CHK,KCHK,KCHK,Chickasha Municipal Airport,Chickasha,OK,35.09740067,-97.96769714,small_airport,1.0
CGZ,KCGZ,KCGZ,Casa Grande Municipal Airport,Casa Grande,AZ,32.954899,-111.766998,small_airport,1.0
CGS,KCGS,KCGS,College Park Airport,College Park,MD,38.9805984497,-76.9223022461,small_airport,
CGE,KCGE,KCGE,Cambridge Dorchester Airport,Cambridge,MD,38.53929901,-76.03040314,small_airport,1.0
CFV,KCFV,KCFV,Coffeyville Municipal Airport,Coffeyville,KS,37.09400177,-95.5718994141,small_airport,2.0
CFT,KCFT,KCFT,Greenlee County Airport,Clifton,AZ,32.957039,-109.211397,small_airport,1.0
TZC,KCFS,KCFS,Tuscola Area Airport,Caro,MI,43.458801,-83.445503,small_airport,1.0
CFD,KCFD,KCFD,Coulter Field,Bryan,TX,30.7157001495,-96.3313980103,small_airport,1.0
CEY,KCEY,KCEY,Murray-Calloway County Airport Kyle-Oakley Field,Murray,KY,36.6646,-88.372803,small_airport,1.0
CEV,KCEV,KCEV,Mettel Field,Connersville,IN,39.6985015869,-85.129699707,small_airport,1.0
CEU,KCEU,KCEU,Oconee County Regional Airport,Clemson,SC,34.6719017,-82.8864975,small_airport,1.0
CEA,KCEA,KCEA,Cessna Aircraft Field,Wichita,KS,37.648601532,-97.2506027222,small_airport,1.0
CDW,KCDW,KCDW,Essex County Airport,Caldwell,NJ,40.875198364300005,-74.2814025879,small_airport,2.0
CDN,KCDN,KCDN,Woodward Field,Camden,SC,34.2835998535,-80.56490325930001,small_airport,1.0
CDK,KCDK,KCDK,George T Lewis Airport,Cedar Key,FL,29.134095,-83.050783,small_airport,
CDH,KCDH,KCDH,Harrell Field,Camden,AR,33.622798919699996,-92.7633972168,small_airport,1.0
LLX,KCDA,KCDA,Caledonia County Airport,Lyndonville,VT,44.5690994263,-72.0179977417,small_airport,1.0
CBK,KCBK,KCBK,Shalz Field,Colby,KS,39.42750168,-101.0469971,small_airport,1.0
BUB,KBUB,KBUB,Cram Field,Burwell,NE,41.7766990662,-99.14969635010002,small_airport,1.0
BTY,KBTY,KBTY,Beatty Airport,Beatty,NV,36.8610992432,-116.787002563,small_airport,1.0
BTP,KBTP,KBTP,Pittsburgh/Butler Regional Airport,Butler,PA,40.776901,-79.949699,small_airport,1.0
BGD,KBGD,KBGD,Hutchinson County Airport,Borger,TX,35.700901031499995,-101.393997192,small_airport,2.0
BFR,KBFR,KBFR,Virgil I Grissom Municipal Airport,Bedford,IN,38.84000015,-86.44539642,small_airport,2.0
BEH,KBEH,KBEH,Southwest Michigan Regional Airport,Benton Harbor,MI,42.128601074200006,-86.4284973145,small_airport,2.0
BEC,KBEC,KBEC,Beech Factory Airport,Wichita,KS,37.694499969499994,-97.21499633790002,small_airport,1.0
WBU,KBDU,KBDU,Boulder Municipal Airport,Boulder,CO,40.039101,-105.226025,small_airport,2.0
ILL,KBDH,KBDH,Willmar Municipal Airport John L Rice Field (2006),Willmar,MN,45.117552,-95.132259,small_airport,1.0
BDG,KBDG,KBDG,Blanding Municipal Airport,Blanding,UT,37.58330154,-109.4830017,small_airport,1.0
BCB,KBCB,KBCB,Virginia Tech Montgomery Executive Airport,Blacksburg,VA,37.2075996399,-80.4077987671,small_airport,1.0
BBW,KBBW,KBBW,Broken Bow Municipal Airport,Broken Bow,NE,41.4365005493,-99.6421966553,small_airport,1.0
BTN,KBBP,KBBP,Marlboro County Jetport - H E Avent Field Airport,Bennettsville,SC,34.6217,-79.734398,small_airport,1.0
BBB,KBBB,KBBB,Benson Municipal Airport,Benson,MN,45.331902,-95.650597,small_airport,1.0
BAM,KBAM,KBAM,Battle Mountain Airport,Battle Mountain,NV,40.598999023400005,-116.874000549,small_airport,2.0
TUH,KAYX,KAYX,Arnold Air Force Base,Manchester,TN,35.392601,-86.0858,small_airport,1.0
AYS,KAYS,KAYS,Waycross Ware County Airport,Waycross,GA,31.2490997314,-82.39550018310001,small_airport,3.0
AXX,KAXX,KAXX,Angel Fire Airport,Angel Fire,NM,36.422001,-105.290001,small_airport,1.0
AXV,KAXV,KAXV,Neil Armstrong Airport,Wapakoneta,OH,40.49340057,-84.29889679,small_airport,1.0
AXS,KAXS,KAXS,Altus Quartz Mountain Regional Airport,Altus,OK,34.697952,-99.3385,small_airport,1.0
BGE,KBGE,KBGE,Decatur County Industrial Air Park,Bainbridge,GA,30.9715004,-84.63739777,small_airport,2.0
BID,KBID,KBID,Block Island State Airport,Block Island,RI,41.168446,-71.578631,small_airport,
BIE,KBIE,KBIE,Beatrice Municipal Airport,Beatrice,NE,40.3013,-96.754097,small_airport,2.0
BJJ,KBJJ,KBJJ,Wayne County Airport,Wooster,OH,40.874801635699995,-81.88829803470001,small_airport,1.0
TTO,KBTN,KBTN,Britton Municipal Airport,Britton,SD,45.815200805664,-97.743103027344,small_airport,1.0
BTF,KBTF,KBTF,Skypark Airport,Bountiful,UT,40.8694000244,-111.927001953,small_airport,1.0
BRY,KBRY,KBRY,Samuels Field,Bardstown,KY,37.8143005371,-85.4996032715,small_airport,1.0
HCA,KBPG,KBPG,Big Spring Mc Mahon-Wrinkle Airport,Big Spring,TX,32.212601,-101.522003,small_airport,2.0
BOW,KBOW,KBOW,Bartow Executive Airport,Bartow,FL,27.943399,-81.783401,small_airport,3.0
BOK,KBOK,KBOK,Brookings Airport,Brookings,OR,42.0746,-124.290001,small_airport,
BNW,KBNW,KBNW,Boone Municipal Airport,Boone,IA,42.049599,-93.847603,small_airport,2.0
BNL,KBNL,KBNL,Barnwell Regional Airport,Barnwell,SC,33.25780106,-81.38829803,small_airport,2.0
CIC,KCIC,KCIC,Chico Regional Airport,Chico,CA,39.795595,-121.857716,small_airport,2.0
BNG,KBNG,KBNG,Banning Municipal Airport,Banning,CA,33.922548,-116.850672,small_airport,1.0
BML,KBML,KBML,Berlin Regional Airport,Berlin,NH,44.57540131,-71.17590332,small_airport,1.0
BMC,KBMC,KBMC,Brigham City Regional Airport,Brigham City,UT,41.552399,-112.061996,small_airport,1.0
BLU,KBLU,KBLU,Blue Canyon Nyack Airport,Emigrant Gap,CA,39.2750015259,-120.709999084,small_airport,1.0
BLM,KBLM,KBLM,Monmouth Executive Airport,Belmar/Farmingdale,NJ,40.18690109,-74.12490082,small_airport,2.0
BKX,KBKX,KBKX,Brookings Regional Airport,Brookings,SD,44.304798,-96.816902,small_airport,2.0
BKT,KBKT,KBKT,Allen C Perkinson Blackstone Army Air Field,Blackstone,VA,37.0741996765,-77.9574966431,small_airport,1.0
BWL,KBKN,KBKN,Blackwell Tonkawa Municipal Airport,Blackwell,OK,36.745212,-97.349619,small_airport,1.0
BKD,KBKD,KBKD,Stephens County Airport,Breckenridge,TX,32.71900177,-98.8909988403,small_airport,1.0
BMT,KBMT,KBMT,Beaumont Municipal Airport,Beaumont,TX,30.070635,-94.215746,small_airport,1.0
CIN,KCIN,KCIN,Arthur N Neu Airport,Carroll,IA,42.0461997986,-94.7890014648,small_airport,2.0
CIR,KCIR,KCIR,Cairo Regional Airport,Cairo,IL,37.064499,-89.219597,small_airport,2.0
CKA,KCKA,KCKA,Kegelman AF Aux Field,Cherokee,OK,36.734348,-98.123531,small_airport,1.0
DUC,KDUC,KDUC,Halliburton Field,Duncan,OK,34.47090149,-97.9598999,small_airport,1.0
DTN,KDTN,KDTN,Shreveport Downtown Airport,Shreveport,LA,32.5401992798,-93.7450027466,small_airport,2.0
DTL,KDTL,KDTL,Detroit Lakes Airport,Detroit Lakes,MN,46.824301,-95.883322,small_airport,1.0
DTA,KDTA,KDTA,Delta Municipal Airport,Delta,UT,39.3805999756,-112.508003235,small_airport,2.0
DSV,KDSV,KDSV,Dansville Municipal Airport,Dansville,NY,42.570545,-77.713273,small_airport,1.0
DRE,KDRM,KDRM,Drummond Island Airport,Drummond Island,MI,46.0093002319,-83.74389648440001,small_airport,1.0
DPG,KDPG,KDPG,Michael AAF (Dugway Proving Ground) Airport,Dugway Proving Ground,UT,40.197396,-112.935094,small_airport,1.0
DNV,KDNV,KDNV,Vermilion Regional Airport,Danville,IL,40.199124,-87.59663,small_airport,2.0
DNS,KDNS,KDNS,Denison Municipal Airport,Denison,IA,41.9864006,-95.38069916,small_airport,2.0
DNN,KDNN,KDNN,Dalton Municipal Airport,Dalton,GA,34.72290039,-84.87020111,small_airport,1.0
DMO,KDMO,KDMO,Sedalia Memorial Airport,Sedalia,MO,38.70740127559999,-93.1759033203,small_airport,2.0
DLN,KDLN,KDLN,Dillon Airport,Dillon,MT,45.255401611299995,-112.553001404,small_airport,2.0
DLL,KDLC,KDLC,Dillon County Airport,Dillon,SC,34.4491004944,-79.368598938,small_airport,1.0
DKK,KDKK,KDKK,Chautauqua County-Dunkirk Airport,Dunkirk,NY,42.49247,-79.273102,small_airport,2.0
DGW,KDGW,KDGW,Converse County Airport,Douglas,WY,42.79719925,-105.3860016,small_airport,2.0
OPL,KOPL,KOPL,St Landry Parish Ahart Field,Opelousas,LA,30.558399,-92.099403,small_airport,2.0
DFI,KDFI,KDFI,Defiance Memorial Airport,Defiance,OH,41.3375015259,-84.4288024902,small_airport,1.0
DVN,KDVN,KDVN,Davenport Municipal Airport,Davenport,IA,41.610432,-90.589693,small_airport,2.0
NOT,KDVO,KDVO,Marin County Airport - Gnoss Field,Novato,CA,38.143600463867,-122.55599975586,small_airport,1.0
NSL,KDVP,KDVP,Slayton Municipal Airport,Slayton,MN,43.986801,-95.7826,small_airport,1.0
DVT,KDVT,KDVT,Phoenix Deer Valley Airport,Phoenix,AZ,33.6883010864,-112.083000183,small_airport,2.0
KEK,KEK,KEK,Ekwok Airport,Ekwok,AK,59.3568,-157.470993,small_airport,1.0
EGV,KEGV,KEGV,Eagle River Union Airport,Eagle River,WI,45.932300567599995,-89.26830291750001,small_airport,2.0
EFW,KEFW,KEFW,Jefferson Municipal Airport,Jefferson,IA,42.009866,-94.341717,small_airport,1.0
EFK,KEFK,KEFK,Northeast Kingdom International Airport,Newport,VT,44.888802,-72.229202,small_airport,2.0
ETS,KEDN,KEDN,Enterprise Municipal Airport,Enterprise,AL,31.29969978,-85.89990234,small_airport,1.0
EDE,KEDE,KEDE,Northeastern Regional Airport,Edenton,NC,36.027698516799994,-76.56710052490001,small_airport,1.0
ECS,KECS,KECS,Mondell Field,Newcastle,WY,43.88379,-104.314156,small_airport,1.0
EBS,KEBS,KEBS,Webster City Municipal Airport,Webster City,IA,42.436848,-93.869905,small_airport,1.0
DEH,KDEH,KDEH,Decorah Municipal Airport,Decorah,IA,43.275501,-91.739403,small_airport,1.0
KEB,KEB,KEB,Nanwalek Airport,Nanwalek,AK,59.3521,-151.925003,small_airport,
BGT,KE51,KE51,Bagdad Airport,Bagdad,AZ,34.592796,-113.171993,small_airport,1.0
ALE,KE38,KE38,Alpine Casparis Municipal Airport,Alpine,TX,30.384199,-103.683998,small_airport,2.0
WTR,KE24,KE24,Whiteriver Airport,Whiteriver,AZ,33.810175,-109.986555,small_airport,1.0
ESO,E14,KE14,Ohkay Owingeh Airport,Espanola,NM,36.026133,-106.045443,small_airport,1.0
CCG,E13,KE13,Crane County Airport,Crane,TX,31.4151000977,-102.362998962,small_airport,2.0
MIF,E01,KE01,Roy Hurd Memorial Airport,Monahans,TX,31.582500457764,-102.90899658203,small_airport,1.0
DYL,KDYL,KDYL,Doylestown Airport,Doylestown,PA,40.3330001831,-75.1222991943,small_airport,1.0
DWH,KDWH,KDWH,David Wayne Hooks Memorial Airport,Houston,TX,30.0618000031,-95.5528030396,small_airport,2.0
EAN,KEAN,KEAN,Phifer Airfield,Wheatland,WY,42.0555,-104.929001,small_airport,1.0
AXG,KAXA,KAXA,Algona Municipal Airport,Algona,IA,43.078104,-94.271836,small_airport,1.0
DCU,KDCU,KDCU,Pryor Field Regional Airport,Decatur,AL,34.652698516799994,-86.94539642330001,small_airport,1.0
VEX,D60,KD60,Tioga Municipal Airport,Tioga,ND,48.38050079,-102.8980026,small_airport,2.0
COM,KCOM,KCOM,Coleman Municipal Airport,Coleman,TX,31.841100692699996,-99.4036026001,small_airport,1.0
COI,KCOI,KCOI,Merritt Island Airport,Merritt Island,FL,28.341600418099997,-80.6855010986,small_airport,1.0
CNW,KCNW,KCNW,TSTC Waco Airport,Waco,TX,31.641129,-97.073335,small_airport,2.0
CNO,KCNO,KCNO,Chino Airport,Chino,CA,33.97470093,-117.637001,small_airport,3.0
CNK,KCNK,KCNK,Blosser Municipal Airport,Concordia,KS,39.5493011475,-97.6522979736,small_airport,1.0
CNH,KCNH,KCNH,Claremont Municipal Airport,Claremont,NH,43.3703994751,-72.36869812009999,small_airport,1.0
CMY,KCMY,KCMY,Sparta Fort McCoy Airport,Sparta,WI,43.958009,-90.737886,small_airport,2.0
CLW,KCLW,KCLW,Clearwater Air Park,Clearwater,FL,27.9766998291,-82.7586975098,small_airport,1.0
CLS,KCLS,KCLS,Chehalis Centralia Airport,Chehalis,WA,46.676998,-122.983002,small_airport,1.0
CLR,KCLR,KCLR,Cliff Hatfield Memorial Airport,Calipatria,CA,33.131500244099996,-115.521003723,small_airport,1.0
CLK,KCLK,KCLK,Clinton Regional Airport,Clinton,OK,35.5383,-98.932701,small_airport,1.0
CLI,KCLI,KCLI,Clintonville Municipal Airport,Clintonville,WI,44.613800048799995,-88.731300354,small_airport,2.0
KCL,KCL,KCL,Chignik Lagoon Airport,Chignik Flats,AK,56.310776,-158.534818,small_airport,
CKV,KCKV,KCKV,Clarksville–Montgomery County Regional Airport,Clarksville,TN,36.6218986511,-87.4150009155,small_airport,2.0
CKN,KCKN,KCKN,Crookston Municipal Kirkwood Field,Crookston,MN,47.8417015076,-96.62159729,small_airport,1.0
CKM,KCKM,KCKM,Fletcher Field,Clarksdale,MS,34.2997016907,-90.512298584,small_airport,1.0
GRM,KCKC,KCKC,Grand Marais Cook County Airport,Grand Marais,MN,47.8382987976,-90.3828964233,small_airport,1.0
COT,KCOT,KCOT,Cotulla-La Salle County Airport,Cotulla,TX,28.45669937,-99.22029877,small_airport,1.0
CPM,KCPM,KCPM,Compton Woodley Airport,Compton,CA,33.8899993896,-118.244003296,small_airport,2.0
CPS,KCPS,KCPS,St Louis Downtown Airport,Cahokia/St Louis,IL,38.570701599100005,-90.1561965942,small_airport,2.0
HCW,KCQW,KCQW,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,SC,34.712898,-79.957001,small_airport,1.0
CZT,KCZT,KCZT,Dimmit County Airport,Carrizo Springs,TX,28.5221996307,-99.823600769,small_airport,1.0
CZK,KCZK,KCZK,Cascade Locks State Airport,Cascade Locks,OR,45.676599,-121.878879,small_airport,
HAR,KCXY,KCXY,Capital City Airport,Harrisburg,PA,40.2170982361,-76.85150146480001,small_airport,2.0
CXL,KCXL,KCXL,Calexico International Airport,Calexico,CA,32.6694984436,-115.513000488,small_airport,1.0
CWI,KCWI,KCWI,Clinton Municipal Airport,Clinton,IA,41.8311004639,-90.3291015625,small_airport,2.0
CWF,KCWF,KCWF,Chennault International Airport,Lake Charles,LA,30.2106,-93.143204,small_airport,1.0
KIP,KCWC,KCWC,Kickapoo Downtown Airport,Wichita Falls,TX,33.85779953,-98.49040222,small_airport,1.0
CKK,KCVK,KCVK,Sharp County Regional Airport,Ash Flat,AR,36.26490021,-91.56259918,small_airport,1.0
DBN,KDBN,KDBN,W H 'Bud' Barron Airport,Dublin,GA,32.5644,-82.985298,small_airport,2.0
HLI,KCVH,KCVH,Hollister Municipal Airport,Hollister,CA,36.8932991028,-121.410003662,small_airport,2.0
CTZ,KCTZ,KCTZ,Sampson County Airport,Clinton,NC,34.9756011963,-78.3646011353,small_airport,1.0
CTY,KCTY,KCTY,Cross City Airport,Cross City,FL,29.6354999542,-83.10479736330001,small_airport,2.0
CSQ,KCSQ,KCSQ,Creston Municipal Airport,Creston,IA,41.0214004517,-94.3632965088,small_airport,1.0
CSM,KCSM,KCSM,Clinton Sherman Airport,Clinton,OK,35.3398017883,-99.2005004883,small_airport,2.0
CRX,KCRX,KCRX,Roscoe Turner Airport,Corinth,MS,34.9150009155,-88.6035003662,small_airport,1.0
CRT,KCRT,KCRT,Z M Jack Stell Field,Crossett,AR,33.1782989502,-91.8802032471,small_airport,1.0
CRS,KCRS,KCRS,C David Campbell Field Corsicana Municipal Airport,Corsicana,TX,32.0280990601,-96.4005966187,small_airport,2.0
KCR,KCR,KCR,Colorado Creek Airport,Colorado Creek,AK,63.571196,-156.006653,small_airport,1.0
CUH,KCUH,KCUH,Cushing Municipal Airport,Cushing,OK,35.950496,-96.772371,small_airport,1.0
EKI,KEKM,KEKM,Elkhart Municipal Airport,Elkhart,IN,41.7193984985,-86.00319671630001,small_airport,2.0
AWM,KAWM,KAWM,West Memphis Municipal Airport,West Memphis,AR,35.1351013184,-90.2343978882,small_airport,1.0
AVW,KAVQ,KAVQ,Marana Regional Airport,Marana,AZ,32.409065,-111.216199,small_airport,2.0
CZO,CZO,CZO,Chistochina Airport,Chistochina,AK,62.5634994507,-144.669006348,small_airport,
CZN,CZN,CZN,Chisana Airport,Chisana,AK,62.071201,-142.048004,small_airport,1.0
CXC,CXC,CXC,Chitina Airport,Chitina,AK,61.582901,-144.427002,small_airport,
CKX,CKX,CKX,Chicken Airport,Chicken,AK,64.066495,-141.951342,small_airport,
CKU,CKU,CKU,Cordova Municipal Airport,Cordova,AK,60.5438995361,-145.727005005,small_airport,1.0
CKR,CKR,CKR,Crane Island Airstrip,Crane Island,WA,48.5978,-122.9979,small_airport,
CKD,PACJ,CJX,Crooked Creek Airport,Crooked Creek,AK,61.870315,-158.137636,small_airport,
CHP,CHP,CHP,Circle Hot Springs Airport,Circle Hot Springs,AK,65.485496521,-144.610992432,small_airport,1.0
PYS,CA92,CA92,Paradise Skypark Airport,Paradise,CA,39.71029,-121.616528,small_airport,1.0
BYA,BYA,BYA,Boundary Airport,Boundary,AK,64.077678,-141.122088,small_airport,
AQY,AQY,AQY,Girdwood-Alyeska Airport,Girdwood,AK,60.968774,-149.119792,small_airport,
BSW,AK97,AK97,Boswell Bay Airport,Boswell Bay,AK,60.4230995178,-146.145996094,small_airport,
CDL,AK75,AK75,Candle 2 Airport,Candle,AK,65.907699585,-161.925994873,small_airport,1.0
TWE,AK49,AK49,Taylor Airport,Taylor,AK,65.6792984009,-164.798995972,small_airport,
HED,AK33,AK33,Herendeen Bay Airport,Herendeen Bay,AK,55.802346,-160.901346,small_airport,
SOL,AK26,AK26,Solomon State Field,Solomon,AK,64.5605,-164.4457,small_airport,
CEX,AK13,AK13,Chena Hot Springs Airport,Chena Hot Springs,AK,65.0518035889,-146.04699707,small_airport,1.0
IUA,KIUA,D38,Canandaigua Airport,Ontario County IDA,NY,42.908902,-77.325226,small_airport,1.0
KCQ,A79,A79,Chignik Lake Airport,Chignik Lake,AK,56.255001,-158.774994,small_airport,
DJN,D66,D66,Delta Junction Airport,Delta Junction,AK,64.049861,-145.722656,small_airport,
RGR,F23,F23,Ranger Municipal Airport,Ranger,TX,32.4525985718,-98.682800293,small_airport,1.0
GCW,K1G4,K1G4,Grand Canyon West Airport,Peach Springs,AZ,35.985787,-113.817072,small_airport,1.0
AHD,K1F0,K1F0,Ardmore Downtown Executive Airport,Ardmore,OK,34.1469993591,-97.1227035522,small_airport,1.0
HCC,K1B1,K1B1,Columbia County Airport,Hudson,NY,42.291302,-73.710297,small_airport,1.0
MVM,K0V7,K0V7,Kayenta Airport,Kayenta,AZ,36.716444,-110.228444,small_airport,1.0
TWD,0S9,K0S9,Jefferson County International Airport,Port Townsend,WA,48.053799,-122.810997,small_airport,1.0
